vino,okus 
110479,  apricot
110479,  lemon
110479,  lime
110479,  orange
110479,  pineapple
110479,  kiwi
110479,  butter
110479,  cream
110479,  vanilla
110479,  honey
110479,  mango
110479,  tangerine
110479,  wax
110479,  almond
110479,  citrus
110479,  tea
110479,  banana
110479,  herbal tea
110479,  wild flower
110479,  almond
110479,  apple
110479,  pear and   crisp acid
110481,ripe cherry
110481,  plum
110481,  strawberry
110481,  raspberry and   mushroom
110482,ripe cherry
110482,  plum
110482,  strawberry
110482,  raspberry and   mushroom
110484,grass
110484,  gooseberry
110484,  grapefruit
110484,  lime
110484,  melon
110484,  citrus
110484,  mineral
110484,  flint
110484,  apple
110484,  pear
110484,  peach
110484,  apricot
110484,  lemon
110484,  orange
110484,  pineapple
110484,  kiwi
110484,  butter
110484,  cream
110484,  vanilla
110484,  spice
110484,  lychee and   mango
110488,currant
110488,  blueberry
110488,  blackberry
110488,  strawberry
110488,  lead
110488,  cedar
110488,  molasses and   dark fruit
110490,apple
110490,  pear
110490,  white peach and   apricot
110492,currant
110492,  blackberry
110492,  cherry
110492,  bell pepper
110492,  olive
110492,  asparagus
110492,  spice
110492,  ginger
110492,  oak and   vanilla
110495,ripe cherry
110495,  plum
110495,  strawberry
110495,  raspberry
110495,  mushroom
110495,  apple
110495,  pear
110495,  peach
110495,  apricot
110495,  lemon
110495,  lime
110495,  orange
110495,  pineapple
110495,  kiwi
110495,  butter
110495,  cream and   vanilla
110496,blackberry
110496,   red licorice
110496,   tar and    rosewater
110500,apple
110500,  pear
110500,  peach
110500,  apricot
110500,  lemon
110500,  lime
110500,  orange
110500,  pineapple
110500,  kiwi
110500,  butter
110500,  cream and   vanilla
110502,blackberry
110502,  violet
110502,  oak
110502,  smoke
110502,  toast and   vanilla
110504,currant
110504,  blueberry
110504,  blackberry and   strawberry
110507,honeysuckle
110507,  quince
110507,  melon and   cantaloupe
110511,currant
110511,  blackberry
110511,  cherry
110511,  bell pepper
110511,  olive
110511,  asparagus
110511,  spice
110511,  ginger
110511,  oak and   vanilla
110513,currant
110513,  blackberry
110513,  cherry
110513,  bell pepper
110513,  olive
110513,  asparagus
110513,  spice
110513,  ginger
110513,  oak and   vanilla
110514,ripe cherry
110514,  plum
110514,  strawberry
110514,  raspberry
110514,  mushroom
110514,  apple
110514,  pear
110514,  peach
110514,  apricot
110514,  lemon
110514,  lime
110514,  orange
110514,  pineapple
110514,  kiwi
110514,  butter
110514,  cream and   vanilla
110515,ripe cherry
110515,  plum
110515,  strawberry
110515,  raspberry and   mushroom
110516,berry
110516,  cherry
110516,  plum
110516,  earth
110516,  leather
110516,  herb
110516,  ripe cherry
110516,  peppercorn
110516,  cinnamon
110516,  plum
110516,  red fruit
110516,  cocoa
110516,  honey
110516,  vanilla
110516,  butterscotch
110516,  dark fruit
110516,  spice
110516,  earth
110516,  perfume
110516,  floral and   violet
110518,red fruit
110518,  strawberry and   raspberry
110519,currant
110519,  blackberry
110519,  cherry
110519,  bell pepper
110519,  olive
110519,  asparagus
110519,  spice
110519,  ginger
110519,  oak
110519,  vanilla
110519,  lead
110519,  cedar
110519,  molasses
110519,  dark fruit
110519,  pepper
110519,  earth
110519,  green
110519,  plum and   mocha
110521,honeysuckle
110521,  quince
110521,  melon
110521,  cantaloupe
110521,  apple
110521,  pear
110521,  peach
110521,  apricot
110521,  lemon
110521,  lime
110521,  orange
110521,  pineapple
110521,  kiwi
110521,  butter
110521,  cream and   vanilla
110522,ripe cherry
110522,  plum
110522,  strawberry
110522,  raspberry and   mushroom
110523,ripe cherry
110523,  plum
110523,  strawberry
110523,  raspberry and   mushroom
110525,jam
110525,  dark berry fruit
110525,  high tannin and   black pepper
110527,pear
110527,  spice
110527,  apple
110527,  lemon
110527,  lychee and   mango
110528,berry
110528,  cherry
110528,  plum
110528,  earth
110528,  leather
110528,  herb
110528,  cocoa
110528,  honey
110528,  vanilla
110528,  butterscotch
110528,  dark fruit
110528,  spice
110528,  earth
110528,  perfume
110528,  floral
110528,  violet
110528,  ripe cherry
110528,  peppercorn
110528,  cinnamon
110528,  plum and   red fruit
110529,apple
110529,  pear
110529,  peach
110529,  apricot
110529,  lemon
110529,  lime
110529,  orange
110529,  pineapple
110529,  kiwi
110529,  butter
110529,  cream and   vanilla
110532,currant
110532,  blueberry
110532,  blackberry and   strawberry
110533,currant
110533,  blackberry
110533,  cherry
110533,  bell pepper
110533,  olive
110533,  asparagus
110533,  spice
110533,  ginger
110533,  oak and   vanilla
110551,ripe cherry
110551,  plum
110551,  strawberry
110551,  raspberry and   mushroom
110558,cherry
110558,  strawberry and   raspberry
110559,black currant
110559,  blackberry
110559,  dust
110559,  leather
110559,  currant
110559,  blueberry and   strawberry
110560,grass
110560,  gooseberry
110560,  grapefruit
110560,  lime
110560,  melon
110560,  citrus
110560,  mineral and   flint
110579,apple
110579,  pear
110579,  peach
110579,  apricot
110579,  lemon
110579,  lime
110579,  orange
110579,  pineapple
110579,  kiwi
110579,  butter
110579,  cream and   vanilla
110580,currant
110580,  blackberry
110580,  cherry
110580,  bell pepper
110580,  olive
110580,  asparagus
110580,  spice
110580,  ginger
110580,  oak
110580,  vanilla
110580,  jam
110580,  dark berry fruit
110580,  high tannin and   black pepper
110581,pepper
110581,  earth
110581,  green
110581,  plum
110581,  mocha and   currant
110582,apple
110582,  pear
110582,  peach
110582,  apricot
110582,  lemon
110582,  lime
110582,  orange
110582,  pineapple
110582,  kiwi
110582,  butter
110582,  cream and   vanilla
110584,cocoa
110584,  honey
110584,  vanilla
110584,  butterscotch
110584,  dark fruit
110584,  spice
110584,  earth
110584,  perfume
110584,  floral
110584,  violet
110584,  ripe cherry
110584,  peppercorn
110584,  cinnamon
110584,  plum
110584,  red fruit
110584,  berry
110584,  cherry
110584,  plum
110584,  earth
110584,  leather and   herb
110585,cocoa
110585,  honey
110585,  vanilla
110585,  butterscotch
110585,  dark fruit
110585,  spice
110585,  earth
110585,  perfume
110585,  floral
110585,  violet
110585,  ripe cherry
110585,  peppercorn
110585,  cinnamon
110585,  plum
110585,  red fruit
110585,  berry
110585,  cherry
110585,  plum
110585,  earth
110585,  leather and   herb
110586,currant
110586,  blackberry
110586,  cherry
110586,  bell pepper
110586,  olive
110586,  asparagus
110586,  spice
110586,  ginger
110586,  oak and   vanilla
110587,red fruit
110587,  strawberry and   raspberry
110588,ripe cherry
110588,  plum
110588,  strawberry
110588,  raspberry and   mushroom
110590,ripe cherry
110590,  plum
110590,  strawberry
110590,  raspberry and   mushroom
110591,bitter almond
110591,  pale lemon
110591,  pineapple
110591,  coriander
110591,  peach
110591,  orange
110591,  grapey
110591,  raisin
110591,  molasses
110591,  dried fruit
110591,  coffee
110591,  orange peel
110591,  vanilla and   butterscotch
110592,raisin
110592,  molasses
110592,  dried fruit
110592,  coffee
110592,  orange peel
110592,  vanilla
110592,  butterscotch
110592,  pineapple
110592,  coriander
110592,  peach
110592,  orange
110592,  grapey
110592,  bitter almond and   pale lemon
110596,currant
110596,  blackberry
110596,  cherry
110596,  bell pepper
110596,  olive
110596,  asparagus
110596,  spice
110596,  ginger
110596,  oak and   vanilla
110597,ripe cherry
110597,  peppercorn
110597,  cinnamon
110597,  plum
110597,  red fruit
110597,  cocoa
110597,  honey
110597,  vanilla
110597,  butterscotch
110597,  dark fruit
110597,  spice
110597,  earth
110597,  perfume
110597,  floral
110597,  violet
110597,  berry
110597,  cherry
110597,  plum
110597,  earth
110597,  leather
110597,  herb
110597,  blackberry
110597,  cassis and   tannins
110599,violet
110599,  floral
110599,  raspberry and   sweet cherry
110603,ripe cherry
110603,  plum
110603,  strawberry
110603,  raspberry and   mushroom
110609,red fruit
110609,  strawberry
110609,  raspberry
110609,  currant
110609,  blackberry
110609,  cherry
110609,  bell pepper
110609,  olive
110609,  asparagus
110609,  spice
110609,  ginger
110609,  oak and   vanilla
110618,currant
110618,  blackberry
110618,  cherry
110618,  bell pepper
110618,  olive
110618,  asparagus
110618,  spice
110618,  ginger
110618,  oak and   vanilla
110636,apple
110636,  pear
110636,  peach
110636,  apricot
110636,  lemon
110636,  lime
110636,  orange
110636,  pineapple
110636,  kiwi
110636,  butter
110636,  cream and   vanilla
110639,chocolate
110639,  mocha
110639,  fig
110639,  earth
110639,  raisin
110639,  cranberry and   plum
110640,lemon
110640,  apple and   pear
110647,berry
110647,  cherry
110647,  plum
110647,  earth
110647,  leather
110647,  herb
110647,  blackberry
110647,  cassis
110647,  plum
110647,  cinnamon 
110647,  dark ripe cherry
110647,  dark berry
110647,  blueberry
110647,  spice
110647,   red licorice
110647,   tar and    rosewater
110658,ripe cherry
110658,  plum
110658,  strawberry
110658,  raspberry and   mushroom
110659,grass
110659,  gooseberry
110659,  grapefruit
110659,  lime
110659,  melon
110659,  citrus
110659,  mineral and   flint
110660,tobacco
110660,  raspberry
110660,  cassis
110660,  violet
110660,  pepper
110660,  green bean
110660,  currant
110660,  blackberry
110660,  cherry
110660,  bell pepper
110660,  olive
110660,  asparagus
110660,  spice
110660,  ginger
110660,  oak
110660,  vanilla
110660,  black cherry
110660,  plum
110660,  smoke
110660,  toast
110660,  tar
110660,  earth
110660,  green
110660,  mocha
110660,  lead
110660,  cedar
110660,  molasses and   dark fruit
110662,ripe pear
110662,  apple
110662,  lemon custard and   spice
110676,mocha
110676,  herb
110676,  game
110676,  strawberry
110676,  raspberry
110676,  currant
110676,  blackberry
110676,  cherry
110676,  bell pepper
110676,  olive
110676,  asparagus
110676,  spice
110676,  ginger
110676,  oak
110676,  vanilla
110676,  black cherry
110676,  plum
110676,  smoke
110676,  toast
110676,  tar
110676,  tobacco
110676,  cassis
110676,  violet
110676,  pepper and   green bean
110679,grass
110679,  gooseberry
110679,  grapefruit
110679,  lime
110679,  melon
110679,  citrus
110679,  mineral and   flint
110680,chocolate
110680,  mocha
110680,  fig
110680,  earth
110680,  raisin
110680,  cranberry
110680,  plum
110680,  fruity
110680,  cherry and   strawberry
110681,chocolate
110681,  mocha
110681,  fig
110681,  earth
110681,  raisin
110681,  cranberry
110681,  plum
110681,  fruity
110681,  cherry and   strawberry
110689,grass
110689,  gooseberry
110689,  grapefruit
110689,  lime
110689,  melon
110689,  citrus
110689,  mineral and   flint
110694,grass
110694,  gooseberry
110694,  grapefruit
110694,  lime
110694,  melon
110694,  citrus
110694,  mineral and   flint
110696,dark ripe cherry
110696,  dark berry
110696,  blueberry
110696,  spice
110696,  blackberry
110696,  cassis
110696,  plum
110696,  cinnamon 
110696,  currant
110696,  cherry
110696,  bell pepper
110696,  olive
110696,  asparagus
110696,  ginger
110696,  oak and   vanilla
110697,berry
110697,  cherry
110697,  plum
110697,  earth
110697,  leather
110697,  herb
110697,  ripe cherry
110697,  peppercorn
110697,  cinnamon
110697,  plum
110697,  red fruit
110697,  cocoa
110697,  honey
110697,  vanilla
110697,  butterscotch
110697,  dark fruit
110697,  spice
110697,  earth
110697,  perfume
110697,  floral
110697,  violet
110697,  blackberry
110697,  cassis and   tannins
110699,apple
110699,  pear
110699,  peach
110699,  apricot
110699,  lemon
110699,  lime
110699,  orange
110699,  pineapple
110699,  kiwi
110699,  butter
110699,  cream and   vanilla
110700,currant
110700,  blackberry
110700,  cherry
110700,  bell pepper
110700,  olive
110700,  asparagus
110700,  spice
110700,  ginger
110700,  oak and   vanilla
110704,cinnamon
110704,  cigar box
110704,  pomegranate
110704,  mushroom
110704,  gamey and   plum
110716,red fruit
110716,  strawberry and   raspberry
110725,jam
110725,  blueberry
110725,  black pepper
110725,  cherry
110725,  plum
110725,  boysenberry
110725,  cranberry
110725,  licorice
110725,  currant
110725,  black cherry
110725,  bell pepper
110725,  olive
110725,  oak
110725,  smoke
110725,  toast
110725,  tar
110725,  blackberry
110725,  asparagus
110725,  spice
110725,  ginger and   vanilla
110733,apple
110733,  pear
110733,  peach
110733,  apricot
110733,  lemon
110733,  lime
110733,  orange
110733,  pineapple
110733,  kiwi
110733,  butter
110733,  cream and   vanilla
110734,berry
110734,  cherry
110734,  plum
110734,  earth
110734,  leather and   herb
110736,apple
110736,  pear
110736,  peach
110736,  apricot
110736,  lemon
110736,  lime
110736,  orange
110736,  pineapple
110736,  kiwi
110736,  butter
110736,  cream and   vanilla
110743,ripe cherry
110743,  peppercorn
110743,  cinnamon
110743,  plum
110743,  red fruit
110743,  cocoa
110743,  honey
110743,  vanilla
110743,  butterscotch
110743,  dark fruit
110743,  spice
110743,  earth
110743,  perfume
110743,  floral
110743,  violet
110743,  berry
110743,  cherry
110743,  plum
110743,  earth
110743,  leather
110743,  herb
110743,  blackberry
110743,  cassis and   tannins
110745,pepper
110745,  earth
110745,  green
110745,  plum
110745,  mocha
110745,  currant
110745,  blackberry
110745,  lead
110745,  cedar
110745,  molasses
110745,  dark fruit
110745,  cherry
110745,  bell pepper
110745,  olive
110745,  asparagus
110745,  spice
110745,  ginger
110745,  oak
110745,  vanilla
110745,  black cherry
110745,  smoke
110745,  toast
110745,  tar
110745,  blueberry
110745,  strawberry
110745,  tobacco
110745,  raspberry
110745,  cassis
110745,  violet and   green bean
110749,grass
110749,  gooseberry
110749,  grapefruit
110749,  lime
110749,  melon
110749,  citrus
110749,  mineral and   flint
110750,tobacco
110750,  raspberry
110750,  cassis
110750,  violet
110750,  pepper
110750,  green bean
110750,  currant
110750,  black cherry
110750,  plum
110750,  bell pepper
110750,  olive
110750,  oak
110750,  smoke
110750,  toast and   tar
110751,pepper
110751,  earth
110751,  green
110751,  plum
110751,  mocha and   currant
110752,ripe cherry
110752,  plum
110752,  strawberry
110752,  raspberry and   mushroom
110753,apple
110753,  pear
110753,  peach
110753,  apricot
110753,  lemon
110753,  lime
110753,  orange
110753,  pineapple
110753,  kiwi
110753,  butter
110753,  cream and   vanilla
110756,ripe cherry
110756,  plum
110756,  strawberry
110756,  raspberry and   mushroom
110758,black currant
110758,  blackberry
110758,  dust
110758,  leather
110758,  blackberry
110758,  violet
110758,  oak
110758,  smoke
110758,  toast
110758,  vanilla
110758,  currant
110758,  blueberry
110758,  strawberry
110758,  plum
110758,  violet
110758,  almond
110758,  dark berry
110758,  spice
110758,  oak
110758,  smoke and   toast
110764,red fruit
110764,  strawberry
110764,  raspberry
110764,  violets
110764,   cherry
110764,   raspberry
110764,   plum
110764,  blackberry
110764,  cassis
110764,  plum and   floral
110768,apple
110768,  pear
110768,  peach
110768,  apricot
110768,  lemon
110768,  lime
110768,  orange
110768,  pineapple
110768,  kiwi
110768,  butter
110768,  cream and   vanilla
110775,pepper
110775,  earth
110775,  green
110775,  plum
110775,  mocha and   currant
110776,almond
110776,  spice
110776,  hazelnut and   smoke
110777,apple
110777,  pear
110777,  peach
110777,  apricot
110777,  lemon
110777,  lime
110777,  orange
110777,  pineapple
110777,  kiwi
110777,  butter
110777,  cream and   vanilla
110786,currant
110786,  blackberry
110786,  cherry
110786,  bell pepper
110786,  olive
110786,  asparagus
110786,  spice
110786,  ginger
110786,  oak
110786,  vanilla
110786,  black cherry
110786,  plum
110786,  smoke
110786,  toast
110786,  tar
110786,  tobacco
110786,  raspberry
110786,  cassis
110786,  violet
110786,  pepper and   green bean
110787,currant
110787,  blackberry
110787,  cherry
110787,  bell pepper
110787,  olive
110787,  asparagus
110787,  spice
110787,  ginger
110787,  oak
110787,  vanilla
110787,  black cherry
110787,  plum
110787,  smoke
110787,  toast and   tar
110793,red fruit
110793,  strawberry
110793,  raspberry
110793,  currant
110793,  black cherry
110793,  plum
110793,  bell pepper
110793,  olive
110793,  oak
110793,  smoke
110793,  toast and   tar
110795,ripe cherry
110795,  plum
110795,  strawberry
110795,  raspberry and   mushroom
110801,ripe cherry
110801,  plum
110801,  strawberry
110801,  raspberry and   mushroom
110806,currant
110806,  black cherry
110806,  plum
110806,  bell pepper
110806,  olive
110806,  oak
110806,  smoke
110806,  toast
110806,  tar
110806,  tobacco
110806,  raspberry
110806,  cassis
110806,  violet
110806,  pepper and   green bean
110808,currant
110808,  blackberry
110808,  cherry
110808,  bell pepper
110808,  olive
110808,  asparagus
110808,  spice
110808,  ginger
110808,  oak
110808,  vanilla
110808,  red fruit
110808,  strawberry
110808,  raspberry
110808,  tobacco
110808,  cassis
110808,  violet
110808,  pepper and   green bean
110814,currant
110814,  blackberry
110814,  cherry
110814,  bell pepper
110814,  olive
110814,  asparagus
110814,  spice
110814,  ginger
110814,  oak
110814,  vanilla
110814,  black cherry
110814,  plum
110814,  smoke
110814,  toast and   tar
110839,apple
110839,  pear
110839,  peach
110839,  apricot
110839,  lemon
110839,  lime
110839,  orange
110839,  pineapple
110839,  kiwi
110839,  butter
110839,  cream and   vanilla
110841,apple
110841,  pear
110841,  peach
110841,  apricot and   honey
110848,pepper
110848,  earth
110848,  green
110848,  plum
110848,  mocha
110848,  currant
110848,  blackberry
110848,  lead
110848,  cedar
110848,  molasses
110848,  dark fruit
110848,  cherry
110848,  bell pepper
110848,  olive
110848,  asparagus
110848,  spice
110848,  ginger
110848,  oak and   vanilla
110849,blackberry
110849,  lead
110849,  cedar
110849,  molasses and   dark fruit
110850,currant
110850,  blueberry
110850,  blackberry
110850,  strawberry
110850,  black currant
110850,  dust and   leather
110851,grass
110851,  gooseberry
110851,  grapefruit
110851,  lime
110851,  melon
110851,  citrus
110851,  mineral and   flint
110860,citrus
110860,  mineral
110860,  vanilla and   floral
110875,currant
110875,  blackberry
110875,  cherry
110875,  bell pepper
110875,  olive
110875,  asparagus
110875,  spice
110875,  ginger
110875,  oak
110875,  vanilla
110875,  jam
110875,  dark berry fruit
110875,  high tannin
110875,  black pepper
110875,  lead
110875,  cedar
110875,  molasses
110875,  dark fruit
110875,  black cherry
110875,  plum
110875,  smoke
110875,  toast
110875,  tar
110875,  pepper
110875,  earth
110875,  green and   mocha
110879,red fruit
110879,  strawberry and   raspberry
110880,currant
110880,  blackberry
110880,  cherry
110880,  bell pepper
110880,  olive
110880,  asparagus
110880,  spice
110880,  ginger
110880,  oak
110880,  vanilla
110880,  black cherry
110880,  plum
110880,  smoke
110880,  toast
110880,  tar
110880,  lead
110880,  cedar
110880,  molasses and   dark fruit
110883,currant
110883,  black cherry
110883,  plum
110883,  bell pepper
110883,  olive
110883,  oak
110883,  smoke
110883,  toast
110883,  tar
110883,  tobacco
110883,  raspberry
110883,  cassis
110883,  violet
110883,  pepper and   green bean
110885,currant
110885,  blackberry
110885,  cherry
110885,  bell pepper
110885,  olive
110885,  asparagus
110885,  spice
110885,  ginger
110885,  oak
110885,  vanilla
110885,  black cherry
110885,  plum
110885,  smoke
110885,  toast
110885,  tar
110885,  pepper
110885,  earth
110885,  green
110885,  mocha
110885,  blueberry
110885,  strawberry
110885,  lead
110885,  cedar
110885,  molasses and   dark fruit
110886,grass
110886,  gooseberry
110886,  grapefruit
110886,  lime
110886,  melon
110886,  citrus
110886,  mineral and   flint
110888,black currant
110888,  blackberry
110888,  dust
110888,  leather
110888,  cherry
110888,  strawberry
110888,  raspberry
110888,  licorice
110888,  anise
110888,  blackberry
110888,  violet
110888,  oak
110888,  smoke
110888,  toast and   vanilla
110890,currant
110890,  blueberry
110890,  blackberry
110890,  strawberry
110890,  honey
110890,  orange
110890,  mango
110890,  kiwi and   tangerine
110893,ripe cherry
110893,  peppercorn
110893,  cinnamon
110893,  plum
110893,  red fruit
110893,  cocoa
110893,  honey
110893,  vanilla
110893,  butterscotch
110893,  dark fruit
110893,  spice
110893,  earth
110893,  perfume
110893,  floral
110893,  violet
110893,  berry
110893,  cherry
110893,  plum
110893,  earth
110893,  leather and   herb
110899,ripe cherry
110899,  plum
110899,  strawberry
110899,  raspberry and   mushroom
110900,currant
110900,  blackberry
110900,  cherry
110900,  bell pepper
110900,  olive
110900,  asparagus
110900,  spice
110900,  ginger
110900,  oak
110900,  vanilla
110900,  black cherry
110900,  plum
110900,  smoke
110900,  toast
110900,  tar
110900,  tobacco
110900,  raspberry
110900,  cassis
110900,  violet
110900,  pepper and   green bean
110902,raspberry
110902,  cherry
110902,  raspberry
110902,   cherry
110902,   cassis
110902,   cinnamon
110902,   clove
110902,   spice and    black pepper
110903,red fruit
110903,  strawberry and   raspberry
110904,cherry
110904,  strawberry and   raspberry
110906,black currant
110906,  blackberry
110906,  dust
110906,  leather
110906,  currant
110906,  blueberry
110906,  strawberry
110906,  blackberry
110906,  violet
110906,  oak
110906,  smoke
110906,  toast
110906,  vanilla and   musk
110907,red fruit
110907,  strawberry and   raspberry
110908,grass
110908,  gooseberry
110908,  grapefruit
110908,  lime
110908,  melon
110908,  citrus
110908,  mineral and   flint
110909,apple
110909,  pear
110909,  peach
110909,  apricot
110909,  lemon
110909,  lime
110909,  orange
110909,  pineapple
110909,  kiwi
110909,  butter
110909,  cream and   vanilla
110911,pepper
110911,  earth
110911,  green
110911,  plum
110911,  mocha and   currant
110912,plum
110912,  berry and   white pepper
110913,bone-dry
110913,  crisp
110913,  citrus and   mineral
110915,ripe cherry
110915,  plum
110915,  strawberry
110915,  raspberry and   mushroom
110916,ripe cherry
110916,  plum
110916,  strawberry
110916,  raspberry and   mushroom
110917,ripe cherry
110917,  plum
110917,  strawberry
110917,  raspberry and   mushroom
110919,blackberry
110919,  violet
110919,  oak
110919,  smoke
110919,  toast
110919,  vanilla
110919,  black currant
110919,  blackberry
110919,  dust
110919,  leather
110919,  currant
110919,  blueberry
110919,  strawberry
110919,  violet
110919,  oak
110919,  smoke and   toast
110920,berry
110920,  cherry
110920,  plum
110920,  earth
110920,  leather and   herb
110921,black currant
110921,  blackberry
110921,  dust
110921,  leather
110921,  currant
110921,  blueberry
110921,  strawberry
110921,  blackberry
110921,  violet
110921,  oak
110921,  smoke
110921,  toast
110921,  vanilla and   musk
110922,currant
110922,  blueberry
110922,  blackberry
110922,  strawberry
110922,  black currant
110922,  dust
110922,  leather
110922,  blackberry
110922,  violet
110922,  oak
110922,  smoke
110922,  toast
110922,  vanilla
110922,  cherry
110922,  raspberry
110922,  licorice
110922,  anise and   musk
110924,apple
110924,  pear
110924,  peach
110924,  apricot
110924,  lemon
110924,  lime
110924,  orange
110924,  pineapple
110924,  kiwi
110924,  butter
110924,  cream and   vanilla
110926,ripe cherry
110926,  peppercorn
110926,  cinnamon
110926,  plum and   red fruit
110929,raspberry
110929,  spice
110929,  dark cherry
110929,  smoke
110929,  berry
110929,  cherry
110929,  plum
110929,  earth
110929,  leather
110929,  herb
110929,  dark ripe cherry
110929,  dark berry
110929,  blueberry
110929,  ripe cherry
110929,  peppercorn
110929,  cinnamon
110929,  plum and   red fruit
110942,currant
110942,  blackberry
110942,  cherry
110942,  bell pepper
110942,  olive
110942,  asparagus
110942,  spice
110942,  ginger
110942,  oak
110942,  vanilla
110942,  black cherry
110942,  plum
110942,  smoke
110942,  toast
110942,  tar
110942,  tobacco
110942,  raspberry
110942,  cassis
110942,  violet
110942,  pepper and   green bean
110943,currant
110943,  blackberry
110943,  cherry
110943,  bell pepper
110943,  olive
110943,  asparagus
110943,  spice
110943,  ginger
110943,  oak
110943,  vanilla
110943,  black cherry
110943,  plum
110943,  smoke
110943,  toast and   tar
110944,currant
110944,  blueberry
110944,  blackberry and   strawberry
110946,peach
110946,  apricot
110946,  white currant
110946,  apple and   lemon
110948,high acid
110948,  asparagus
110948,  white pepper
110948,  citrus and   grapefruit
110953,black currant
110953,  blackberry
110953,  dust
110953,  leather
110953,  currant
110953,  blueberry
110953,  strawberry
110953,  blackberry
110953,  violet
110953,  oak
110953,  smoke
110953,  toast and   vanilla
110954,black currant
110954,  blackberry
110954,  dust
110954,  leather
110954,  apple
110954,  lemon
110954,  honeysuckle
110954,  spice and   floral
110955,grass
110955,  gooseberry
110955,  grapefruit
110955,  lime
110955,  melon
110955,  citrus
110955,  mineral and   flint
110956,ripe cherry
110956,  plum
110956,  strawberry
110956,  raspberry and   mushroom
110960,ripe cherry
110960,  plum
110960,  strawberry
110960,  raspberry
110960,  mushroom
110960,  apple
110960,  pear
110960,  peach
110960,  apricot
110960,  lemon
110960,  lime
110960,  orange
110960,  pineapple
110960,  kiwi
110960,  butter
110960,  cream and   vanilla
110965,honeysuckle
110965,  quince
110965,  melon and   cantaloupe
110966,grass
110966,  gooseberry
110966,  grapefruit
110966,  lime
110966,  melon
110966,  citrus
110966,  mineral and   flint
110977,currant
110977,  blackberry
110977,  cherry
110977,  bell pepper
110977,  olive
110977,  asparagus
110977,  spice
110977,  ginger
110977,  oak and   vanilla
110980,high acid
110980,  asparagus
110980,  white pepper
110980,  citrus and   grapefruit
110984,apple
110984,  pear
110984,  peach
110984,  apricot and   honey
110985,apple
110985,  pear
110985,  peach
110985,  apricot and   honey
110986,grass
110986,  gooseberry
110986,  grapefruit
110986,  lime
110986,  melon
110986,  citrus
110986,  mineral
110986,  flint
110986,  fig
110986,  lemon
110986,  pear
110986,  saffron and   bell pepper
110987,honeysuckle
110987,  quince
110987,  melon and   cantaloupe
110989,currant
110989,  blueberry
110989,  blackberry and   strawberry
110990,honeysuckle
110990,  quince
110990,  melon and   cantaloupe
110992,currant
110992,  black cherry
110992,  plum
110992,  bell pepper
110992,  olive
110992,  oak
110992,  smoke
110992,  toast and   tar
110998,currant
110998,  blackberry
110998,  cherry
110998,  bell pepper
110998,  olive
110998,  asparagus
110998,  spice
110998,  ginger
110998,  oak and   vanilla
111000,apple
111000,  pear
111000,  peach
111000,  apricot
111000,  lemon
111000,  lime
111000,  orange
111000,  pineapple
111000,  kiwi
111000,  butter
111000,  cream and   vanilla
111001,peach
111001,  apricot
111001,  white currant
111001,  apple and   lemon
111004,currant
111004,  blackberry
111004,  cherry
111004,  bell pepper
111004,  olive
111004,  asparagus
111004,  spice
111004,  ginger
111004,  oak
111004,  vanilla
111004,  black cherry
111004,  plum
111004,  smoke
111004,  toast
111004,  tar
111004,  tobacco
111004,  raspberry
111004,  cassis
111004,  violet
111004,  pepper and   green bean
111006,apple
111006,  pear
111006,  peach
111006,  apricot
111006,  lemon
111006,  lime
111006,  orange
111006,  pineapple
111006,  kiwi
111006,  butter
111006,  cream and   vanilla
111009,lemon
111009,  apple and   pear
111016,apple
111016,  pear
111016,  peach
111016,  apricot
111016,  lemon
111016,  lime
111016,  orange
111016,  pineapple
111016,  kiwi
111016,  butter
111016,  cream and   vanilla
111017,mocha
111017,  herb
111017,  game
111017,  strawberry and   raspberry
111019,black currant
111019,  blackberry
111019,  dust
111019,  leather
111019,  currant
111019,  blueberry and   strawberry
111020,cherry
111020,  strawberry
111020,  raspberry
111020,  licorice and   anise
111021,pepper
111021,  earth
111021,  green
111021,  plum
111021,  mocha and   currant
111023,pepper
111023,  earth
111023,  green
111023,  plum
111023,  mocha
111023,  currant
111023,  jam
111023,  dark berry fruit
111023,  high tannin
111023,  black pepper
111023,  tobacco
111023,  raspberry
111023,  cassis
111023,  violet and   green bean
111028,apple
111028,  honey
111028,  peach and   apricot
111029,grass
111029,  gooseberry
111029,  grapefruit
111029,  lime
111029,  melon
111029,  citrus
111029,  mineral and   flint
111030,high acid
111030,  low tannin
111030,  fruity and   floral
111031,black currant
111031,  blackberry
111031,  dust and   leather
111032,green apple
111032,  lime
111032,  citrus
111032,  pear and   acid
111033,black fruit
111033,  earth
111033,  heavy tannin
111033,  dark chocolate
111033,  plum
111033,  currant
111033,  black cherry
111033,  bell pepper
111033,  olive
111033,  oak
111033,  smoke
111033,  toast
111033,  tar
111033,  red fruit
111033,  strawberry and   raspberry
111035,currant
111035,  blackberry
111035,  cherry
111035,  bell pepper
111035,  olive
111035,  asparagus
111035,  spice
111035,  ginger
111035,  oak and   vanilla
111046,currant
111046,  blackberry
111046,  cherry
111046,  bell pepper
111046,  olive
111046,  asparagus
111046,  spice
111046,  ginger
111046,  oak
111046,  vanilla
111046,  black cherry
111046,  plum
111046,  smoke
111046,  toast and   tar
111047,currant
111047,  black cherry
111047,  plum
